,sector_economico_1,sector_economico_2,ta,Año
5242,6.0,61.0,47315.88997125968,2012-01-31
5243,6.0,61.0,47420.22788912386,2012-02-29
5244,6.0,61.0,47538.885060410365,2012-03-31
5245,6.0,61.0,47660.22318289327,2012-04-30
5246,6.0,61.0,47787.00555027272,2012-05-31
5247,6.0,61.0,47906.71365234469,2012-06-30
5248,6.0,61.0,48024.350583497,2012-07-31
5249,6.0,61.0,48146.669309184625,2012-08-31
5250,6.0,61.0,48266.6830879686,2012-09-30
5251,6.0,61.0,48392.32129263658,2012-10-31
5252,6.0,61.0,48511.05790544339,2012-11-30
5253,6.0,61.0,48631.34715938325,2012-12-31
5254,6.0,61.0,48801.416027742285,2013-01-31
5255,6.0,61.0,48974.85702658636,2013-02-28
5256,6.0,61.0,49145.029650478595,2013-03-31
5257,6.0,61.0,49364.070081708654,2013-04-30
5258,6.0,61.0,49583.7754949708,2013-05-31
5259,6.0,61.0,49754.95151601368,2013-06-30
5260,6.0,61.0,49901.91186951311,2013-07-31
5261,6.0,61.0,50053.7072082834,2013-08-31
5262,6.0,61.0,50208.59440793826,2013-09-30
5263,6.0,61.0,50377.8613076075,2013-10-31
5264,6.0,61.0,50556.20041979052,2013-11-30
5265,6.0,61.0,50711.98373563258,2013-12-31
5266,6.0,61.0,50771.776079981224,2014-01-31
5267,6.0,61.0,50816.077076648675,2014-02-28
5268,6.0,61.0,50883.36553178832,2014-03-31
5269,6.0,61.0,50963.391967963806,2014-04-30
5270,6.0,61.0,51062.50063596532,2014-05-31
5271,6.0,61.0,51172.81310946676,2014-06-30
5272,6.0,61.0,51284.029229905645,2014-07-31
5273,6.0,61.0,51398.69467865958,2014-08-31
5274,6.0,61.0,51521.74906704876,2014-09-30
5275,6.0,61.0,51659.176189255064,2014-10-31
5276,6.0,61.0,51822.46051470277,2014-11-30
5277,6.0,61.0,51975.56632659015,2014-12-31
5278,6.0,61.0,52149.58439631557,2015-01-31
5279,6.0,61.0,52323.51837980242,2015-02-28
5280,6.0,61.0,52501.41344731065,2015-03-31
5281,6.0,61.0,52657.021220339375,2015-04-30
5282,6.0,61.0,52829.2286694919,2015-05-31
5283,6.0,61.0,53007.34414159641,2015-06-30
5284,6.0,61.0,53195.496469029895,2015-07-31
5285,6.0,61.0,53378.43411615365,2015-08-31
5286,6.0,61.0,53551.20769464725,2015-09-30
5287,6.0,61.0,53714.03237403695,2015-10-31
5288,6.0,61.0,53879.98935845208,2015-11-30
5289,6.0,61.0,54056.23980184991,2015-12-31
5290,6.0,61.0,54249.60481010617,2016-01-31
5291,6.0,61.0,54457.91294301842,2016-02-29
5292,6.0,61.0,54662.874903725984,2016-03-31
5293,6.0,61.0,54872.21344940407,2016-04-30
5294,6.0,61.0,55067.70455567891,2016-05-31
5295,6.0,61.0,55272.300199192294,2016-06-30
5296,6.0,61.0,55460.66269089262,2016-07-31
5297,6.0,61.0,55688.885078772095,2016-08-31
5298,6.0,61.0,55954.931533823255,2016-09-30
5299,6.0,61.0,56233.64271991395,2016-10-31
5300,6.0,61.0,56550.15760658421,2016-11-30
5301,6.0,61.0,56927.81770630987,2016-12-31
5302,6.0,61.0,57331.99196854696,2017-01-31
5303,6.0,61.0,57664.033969857504,2017-02-28
5304,6.0,61.0,57873.94922111345,2017-03-31
5305,6.0,61.0,58092.65967023373,2017-04-30
5306,6.0,61.0,58279.423850640655,2017-05-31
5307,6.0,61.0,58472.23952353063,2017-06-30
5308,6.0,61.0,58668.43787671685,2017-07-31
5309,6.0,61.0,58842.75296518699,2017-08-31
5310,6.0,61.0,59035.3882583042,2017-09-30
5311,6.0,61.0,59227.58041420819,2017-10-31
5312,6.0,61.0,59439.26456361618,2017-11-30
5313,6.0,61.0,59619.50354013218,2017-12-31
5314,6.0,61.0,59769.274225960005,2018-01-31
5315,6.0,61.0,59944.80446654501,2018-02-28
5316,6.0,61.0,60113.604280438965,2018-03-31
5317,6.0,61.0,60270.74576875401,2018-04-30
5318,6.0,61.0,60434.839695055925,2018-05-31
5319,6.0,61.0,60610.554707761934,2018-06-30
5320,6.0,61.0,60802.69826160519,2018-07-31
5321,6.0,61.0,60966.21083403831,2018-08-31
5322,6.0,61.0,61108.78538262005,2018-09-30
5323,6.0,61.0,61300.877658344216,2018-10-31
5324,6.0,61.0,61535.21608924654,2018-11-30
5325,6.0,61.0,61730.54041886127,2018-12-31
5326,6.0,61.0,61930.39290140872,2019-01-31
5327,6.0,61.0,62111.584863850025,2019-02-28
5328,6.0,61.0,62281.26882785627,2019-03-31
5329,6.0,61.0,62474.46596002893,2019-04-30
5330,6.0,61.0,62686.279878361056,2019-05-31
5331,6.0,61.0,62885.01821676268,2019-06-30
5332,6.0,61.0,63068.684124397565,2019-07-31
5333,6.0,61.0,63227.94728588101,2019-08-31
5334,6.0,61.0,63388.32448230263,2019-09-30
5335,6.0,61.0,63552.97762887336,2019-10-31
5336,6.0,61.0,63734.56189433698,2019-11-30
5337,6.0,61.0,63897.66348207294,2019-12-31
5338,6.0,61.0,64061.13583698657,2020-01-31
5339,6.0,61.0,64225.130177112136,2020-02-29
5340,6.0,61.0,64376.54141973247,2020-03-31
5341,6.0,61.0,64518.56052724362,2020-04-30
5342,6.0,61.0,64639.1621719418,2020-05-31
5343,6.0,61.0,64739.53041477756,2020-06-30
5344,6.0,61.0,64847.09164749516,2020-07-31
5345,6.0,61.0,64971.79616218286,2020-08-31
5346,6.0,61.0,65111.72132209191,2020-09-30
5347,6.0,61.0,65270.10793367141,2020-10-31
5348,6.0,61.0,65421.561769768436,2020-11-30
5349,6.0,61.0,65557.49669602809,2020-12-31
5350,6.0,61.0,65696.30933369359,2021-01-31
5351,6.0,61.0,65853.79644478968,2021-02-28
5352,6.0,61.0,66022.67992625678,2021-03-31
5353,6.0,61.0,66198.90159599608,2021-04-30
5354,6.0,61.0,66385.86402949624,2021-05-31
5355,6.0,61.0,66578.95302826723,2021-06-30
5356,6.0,61.0,66961.57998542277,2021-07-31
5357,6.0,61.0,67375.0558193635,2021-08-31
5358,6.0,61.0,67759.67849355668,2021-09-30
5359,6.0,61.0,68163.81688965848,2021-10-31
5360,6.0,61.0,68565.11618592271,2021-11-30
5361,6.0,61.0,68910.27801150928,2021-12-31
5362,6.0,61.0,69258.47476102972,2022-01-31
5363,6.0,61.0,69593.03831265347,2022-02-28
5364,6.0,61.0,69919.2867162929,2022-03-31
5365,6.0,61.0,70219.94143644736,2022-04-30
5366,6.0,61.0,70504.86054326205,2022-05-31
5367,6.0,61.0,70790.94968729281,2022-06-30
5368,6.0,61.0,71071.49345032229,2022-07-31
5369,6.0,61.0,71374.93122322553,2022-08-31
5370,6.0,61.0,71679.85075559113,2022-09-30
5371,6.0,61.0,71995.60697410817,2022-10-31
5372,6.0,61.0,72319.54001685367,2022-11-30
5373,6.0,61.0,72598.5591828181,2022-12-31
5374,6.0,61.0,72852.36921686736,2023-01-31
5375,6.0,61.0,73118.81216616456,2023-02-28
5376,6.0,61.0,73403.73665924104,2023-03-31
5377,6.0,61.0,73714.62263177267,2023-04-30
5378,6.0,61.0,74042.84668878214,2023-05-31
5379,6.0,61.0,74375.60307674955,2023-06-30
5380,6.0,61.0,74721.99461521833,2023-07-31
5381,6.0,62.0,42340.0,2010-02-28
5382,6.0,62.0,42340.0,2010-03-31
5383,6.0,62.0,42343.91666666667,2010-04-30
5384,6.0,62.0,42355.753472222226,2010-05-31
5385,6.0,62.0,42378.76374421297,2010-06-30
5386,6.0,62.0,42409.148588204094,2010-07-31
5387,6.0,62.0,42440.6840636956,2010-08-31
5388,6.0,62.0,42475.07222770828,2010-09-30
5389,6.0,62.0,42522.61088488711,2010-10-31
5390,6.0,62.0,42597.96043135015,2010-11-30
5391,6.0,62.0,42663.33708004389,2010-12-31
5392,6.0,62.0,42689.23970170873,2011-01-31
5393,6.0,62.0,42702.43804747087,2011-02-28
5394,6.0,62.0,42717.96146215958,2011-03-31
5395,6.0,62.0,42749.29640123627,2011-04-30
5396,6.0,62.0,42804.2423845181,2011-05-31
5397,6.0,62.0,42871.64895182984,2011-06-30
5398,6.0,62.0,42965.9552455036,2011-07-31
5399,6.0,62.0,43050.45711027428,2011-08-31
5400,6.0,62.0,43148.39639734619,2011-09-30
5401,6.0,62.0,43280.04654745676,2011-10-31
5402,6.0,62.0,43454.62794131273,2011-11-30
5403,6.0,62.0,43634.01844375803,2011-12-31
5404,6.0,62.0,43769.47600860144,2012-01-31
5405,6.0,62.0,43917.16450824305,2012-02-29
5406,6.0,62.0,44066.90765373293,2012-03-31
5407,6.0,62.0,44204.57816816072,2012-04-30
5408,6.0,62.0,44356.38741115402,2012-05-31
5409,6.0,62.0,44527.7462690226,2012-06-30
5410,6.0,62.0,44708.756841146664,2012-07-31
5411,6.0,62.0,44895.10030609889,2012-08-31
5412,6.0,62.0,45076.512793344766,2012-09-30
5413,6.0,62.0,45277.40809362207,2012-10-31
5414,6.0,62.0,45502.26608972115,2012-11-30
5415,6.0,62.0,45723.755002649435,2012-12-31
5416,6.0,62.0,45890.14021087238,2013-01-31
5417,6.0,62.0,46060.7593687527,2013-02-28
5418,6.0,62.0,46226.144395054675,2013-03-31
5419,6.0,62.0,46383.3467119274,2013-04-30
5420,6.0,62.0,46543.04059893043,2013-05-31
5421,6.0,62.0,46693.330573975,2013-06-30
5422,6.0,62.0,46858.06680005937,2013-07-31
5423,6.0,62.0,47068.10568339023,2013-08-31
5424,6.0,62.0,47299.47627991564,2013-09-30
5425,6.0,62.0,47548.95643491915,2013-10-31
5426,6.0,62.0,47844.37491679752,2013-11-30
5427,6.0,62.0,48161.27596193095,2013-12-31
5428,6.0,62.0,48438.55613018383,2014-01-31
5429,6.0,62.0,48713.8246247595,2014-02-28
5430,6.0,62.0,48977.998598727856,2014-03-31
5431,6.0,62.0,49248.540323780864,2014-04-30
5432,6.0,62.0,49548.93447695666,2014-05-31
5433,6.0,62.0,49870.187207083465,2014-06-30
5434,6.0,62.0,50194.67940678832,2014-07-31
5435,6.0,62.0,50508.151098172144,2014-08-31
5436,6.0,62.0,50809.06146908164,2014-09-30
5437,6.0,62.0,51119.89224120323,2014-10-31
5438,6.0,62.0,51470.48006448644,2014-11-30
5439,6.0,62.0,51801.25172846617,2014-12-31
5440,6.0,62.0,52095.03290644675,2015-01-31
5441,6.0,62.0,52399.94820201147,2015-02-28
5442,6.0,62.0,52739.20036026099,2015-03-31
5443,6.0,62.0,53078.067011916784,2015-04-30
5444,6.0,62.0,53424.14755308692,2015-05-31
5445,6.0,62.0,53792.84973837497,2015-06-30
5446,6.0,62.0,54138.64766594268,2015-07-31
5447,6.0,62.0,54449.32901319507,2015-08-31
5448,6.0,62.0,54743.10697097861,2015-09-30
5449,6.0,62.0,55055.56084718784,2015-10-31
5450,6.0,62.0,55395.70414522168,2015-11-30
5451,6.0,62.0,55697.25813917078,2015-12-31
5452,6.0,62.0,55942.872383372,2016-01-31
5453,6.0,62.0,56184.04436739817,2016-02-29
5454,6.0,62.0,56410.12585208992,2016-03-31
5455,6.0,62.0,56616.62060825284,2016-04-30
5456,6.0,62.0,56839.67808290898,2016-05-31
5457,6.0,62.0,57084.60816278777,2016-06-30
5458,6.0,62.0,57324.62448933828,2016-07-31
5459,6.0,62.0,57544.806802282525,2016-08-31
5460,6.0,62.0,57777.689852187425,2016-09-30
5461,6.0,62.0,58018.911108346285,2016-10-31
5462,6.0,62.0,58255.6648121652,2016-11-30
5463,6.0,62.0,58444.05377832498,2016-12-31
5464,6.0,62.0,58617.00987089478,2017-01-31
5465,6.0,62.0,58746.92612627416,2017-02-28
5466,6.0,62.0,58856.51253767941,2017-03-31
5467,6.0,62.0,58987.11618194277,2017-04-30
5468,6.0,62.0,59141.15300769516,2017-05-31
5469,6.0,62.0,59313.85496570786,2017-06-30
5470,6.0,62.0,59535.11100880337,2017-07-31
5471,6.0,62.0,59750.35638343656,2017-08-31
5472,6.0,62.0,59966.883200793374,2017-09-30
5473,6.0,62.0,60225.76306742699,2017-10-31
5474,6.0,62.0,60509.814606284206,2017-11-30
5475,6.0,62.0,60763.155664355705,2017-12-31
5476,6.0,62.0,60956.23251167422,2018-01-31
5477,6.0,62.0,61150.8478236878,2018-02-28
5478,6.0,62.0,61318.937497700805,2018-03-31
5479,6.0,62.0,61465.56510196328,2018-04-30
5480,6.0,62.0,61624.95822271481,2018-05-31
5481,6.0,62.0,61762.54329676836,2018-06-30
5482,6.0,62.0,61910.43732606968,2018-07-31
5483,6.0,62.0,62045.16910415012,2018-08-31
5484,6.0,62.0,62184.28705814387,2018-09-30
5485,6.0,62.0,62350.233430721215,2018-10-31
5486,6.0,62.0,62529.64037110784,2018-11-30
5487,6.0,62.0,62711.28035564501,2018-12-31
5488,6.0,62.0,62842.64367415981,2019-01-31
5489,6.0,62.0,62978.03352106982,2019-02-28
5490,6.0,62.0,63079.44879102524,2019-03-31
5491,6.0,62.0,63144.09675806586,2019-04-30
5492,6.0,62.0,63226.88439314645,2019-05-31
5493,6.0,62.0,63327.84754343201,2019-06-30
5494,6.0,62.0,63430.27056245568,2019-07-31
5495,6.0,62.0,63523.46762235337,2019-08-31
5496,6.0,62.0,63625.90647142198,2019-09-30
5497,6.0,62.0,63749.82703511273,2019-10-31
5498,6.0,62.0,63914.66757531637,2019-11-30
5499,6.0,62.0,64024.0147596782,2019-12-31
5500,6.0,62.0,64115.22247802494,2020-01-31
5501,6.0,62.0,64224.338208107234,2020-02-29
5502,6.0,62.0,64308.32411610277,2020-03-31
5503,6.0,62.0,64298.10227793182,2020-04-30
5504,6.0,62.0,64240.84801635134,2020-05-31
5505,6.0,62.0,64174.0626823367,2020-06-30
5506,6.0,62.0,64116.768403906,2020-07-31
5507,6.0,62.0,64070.028053743255,2020-08-31
5508,6.0,62.0,64026.73521817062,2020-09-30
5509,6.0,62.0,64037.70458408018,2020-10-31
5510,6.0,62.0,64094.46689307684,2020-11-30
5511,6.0,62.0,64097.90577253197,2020-12-31
5512,6.0,62.0,64064.95136534314,2021-01-31
5513,6.0,62.0,64035.95339178718,2021-02-28
5514,6.0,62.0,64021.53866712938,2021-03-31
5515,6.0,62.0,64035.47455599899,2021-04-30
5516,6.0,62.0,64058.788116165706,2021-05-31
5517,6.0,62.0,64085.2969446588,2021-06-30
5518,6.0,62.0,64216.909571964694,2021-07-31
5519,6.0,62.0,64343.24667313283,2021-08-31
5520,6.0,62.0,64473.1530617523,2021-09-30
5521,6.0,62.0,64593.23001751263,2021-10-31
5522,6.0,62.0,64740.220433449605,2021-11-30
5523,6.0,62.0,64861.169582055874,2021-12-31
5524,6.0,62.0,64956.370849470215,2022-01-31
5525,6.0,62.0,65036.52206407562,2022-02-28
5526,6.0,62.0,65103.29197807248,2022-03-31
5527,6.0,62.0,65159.238145652795,2022-04-30
5528,6.0,62.0,65225.22822291726,2022-05-31
5529,6.0,62.0,65329.38538029572,2022-06-30
5530,6.0,62.0,65433.535989450065,2022-07-31
5531,6.0,62.0,65543.30532322299,2022-08-31
5532,6.0,62.0,65664.66760142203,2022-09-30
5533,6.0,62.0,65822.2647846961,2022-10-31
5534,6.0,62.0,66023.29541866711,2022-11-30
5535,6.0,62.0,66189.69977622265,2022-12-31
5536,6.0,62.0,66330.37895221337,2023-01-31
5537,6.0,62.0,66484.82149587115,2023-02-28
5538,6.0,62.0,66643.57893354319,2023-03-31
5539,6.0,62.0,66805.26314464556,2023-04-30
5540,6.0,62.0,66971.62718028533,2023-05-31
5541,6.0,62.0,67195.18438110678,2023-06-30
5542,6.0,62.0,67412.010031894,2023-07-31
5543,6.0,63.0,13033.0,2010-02-28
5544,6.0,63.0,13033.0,2010-03-31
5545,6.0,63.0,13035.5,2010-04-30
5546,6.0,63.0,13041.229166666668,2010-05-31
5547,6.0,63.0,13054.80295138889,2010-06-30
5548,6.0,63.0,13072.01949508102,2010-07-31
5549,6.0,63.0,13093.102016119312,2010-08-31
5550,6.0,63.0,13114.514432114342,2010-09-30
5551,6.0,63.0,13142.284664109578,2010-10-31
5552,6.0,63.0,13181.43946977168,2010-11-30
5553,6.0,63.0,13210.296158531197,2010-12-31
5554,6.0,63.0,13226.575485259063,2011-01-31
5555,6.0,63.0,13242.426506706604,2011-02-28
5556,6.0,63.0,13254.117068927164,2011-03-31
5557,6.0,63.0,13263.2371910552,2011-04-30
5558,6.0,63.0,13267.9356414279,2011-05-31
5559,6.0,63.0,13278.354989701738,2011-06-30
5560,6.0,63.0,13293.5485317975,2011-07-31
5561,6.0,63.0,13307.192342972605,2011-08-31
5562,6.0,63.0,13309.43432868208,2011-09-30
5563,6.0,63.0,13332.66623165366,2011-10-31
5564,6.0,63.0,13367.013472001425,2011-11-30
5565,6.0,63.0,13393.429577334698,2011-12-31
5566,6.0,63.0,13406.161678279086,2012-01-31
5567,6.0,63.0,13424.94660835079,2012-02-29
5568,6.0,63.0,13432.490499669508,2012-03-31
5569,6.0,63.0,13438.470062183278,2012-04-30
5570,6.0,63.0,13444.992142925645,2012-05-31
5571,6.0,63.0,13455.200803637072,2012-06-30
5572,6.0,63.0,13463.109103485527,2012-07-31
5573,6.0,63.0,13476.729557506966,2012-08-31
5574,6.0,63.0,13488.657492610842,2012-09-30
5575,6.0,63.0,13513.671763752058,2012-10-31
5576,6.0,63.0,13542.643773595722,2012-11-30
5577,6.0,63.0,13564.3669496959,2012-12-31
5578,6.0,63.0,13566.643326791906,2013-01-31
5579,6.0,63.0,13569.61652150891,2013-02-28
5580,6.0,63.0,13577.54916644604,2013-03-31
5581,6.0,63.0,13590.192951177454,2013-04-30
5582,6.0,63.0,13614.101578211728,2013-05-31
5583,6.0,63.0,13627.347345786238,2013-06-30
5584,6.0,63.0,13639.374539711813,2013-07-31
5585,6.0,63.0,13647.900600557155,2013-08-31
5586,6.0,63.0,13654.696408867276,2013-09-30
5587,6.0,63.0,13665.250725164473,2013-10-31
5588,6.0,63.0,13683.656944949287,2013-11-30
5589,6.0,63.0,13695.962905576402,2013-12-31
5590,6.0,63.0,13691.589451177384,2014-01-31
5591,6.0,63.0,13693.773224044991,2014-02-28
5592,6.0,63.0,13704.199339709785,2014-03-31
5593,6.0,63.0,13715.35770055521,2014-04-30
5594,6.0,63.0,13726.801129698744,2014-05-31
5595,6.0,63.0,13739.39274929463,2014-06-30
5596,6.0,63.0,13755.876384740688,2014-07-31
5597,6.0,63.0,13771.256535376491,2014-08-31
5598,6.0,63.0,13800.495846402471,2014-09-30
5599,6.0,63.0,13835.600186135704,2014-10-31
5600,6.0,63.0,13867.991845046716,2014-11-30
5601,6.0,63.0,13914.033851503104,2014-12-31
5602,6.0,63.0,13933.990774357142,2015-01-31
5603,6.0,63.0,13966.116158758929,2015-02-28
5604,6.0,63.0,13996.902985477309,2015-03-31
5605,6.0,63.0,14026.282027749086,2015-04-30
5606,6.0,63.0,14032.22860992621,2015-05-31
5607,6.0,63.0,14057.969084512615,2015-06-30
5608,6.0,63.0,14083.470372657925,2015-07-31
5609,6.0,63.0,14097.159107130512,2015-08-31
5610,6.0,63.0,14114.069144333407,2015-09-30
5611,6.0,63.0,14137.732929986185,2015-10-31
5612,6.0,63.0,14159.869057903426,2015-11-30
5613,6.0,63.0,14177.041180490784,2015-12-31
5614,6.0,63.0,14195.414464637002,2016-01-31
5615,6.0,63.0,14210.35552861046,2016-02-29
5616,6.0,63.0,14228.96571491836,2016-03-31
5617,6.0,63.0,14250.842143463427,2016-04-30
5618,6.0,63.0,14273.807054152452,2016-05-31
5619,6.0,63.0,14300.065093562767,2016-06-30
5620,6.0,63.0,14333.687381330989,2016-07-31
5621,6.0,63.0,14367.158740442195,2016-08-31
5622,6.0,63.0,14410.23545959044,2016-09-30
5623,6.0,63.0,14466.60064877417,2016-10-31
5624,6.0,63.0,14527.533955075249,2016-11-30
5625,6.0,63.0,14579.30337361378,2016-12-31
5626,6.0,63.0,14615.29073304654,2017-01-31
5627,6.0,63.0,14645.82028583627,2017-02-28
5628,6.0,63.0,14670.619440593093,2017-03-31
5629,6.0,63.0,14693.551963901711,2017-04-30
5630,6.0,63.0,14712.570632072477,2017-05-31
5631,6.0,63.0,14731.713522402788,2017-06-30
5632,6.0,63.0,14761.058792302672,2017-07-31
5633,6.0,63.0,14788.931342623397,2017-08-31
5634,6.0,63.0,14880.93420334742,2017-09-30
5635,6.0,63.0,14978.395278207943,2017-10-31
5636,6.0,63.0,15074.962141615948,2017-11-30
5637,6.0,63.0,15156.338719048616,2017-12-31
5638,6.0,63.0,15228.491272421592,2018-01-31
5639,6.0,63.0,15304.679136070694,2018-02-28
5640,6.0,63.0,15381.525838734417,2018-03-31
5641,6.0,63.0,15464.087262120482,2018-04-30
5642,6.0,63.0,15550.750292865465,2018-05-31
5643,6.0,63.0,15634.30236399607,2018-06-30
5644,6.0,63.0,15720.789765496234,2018-07-31
5645,6.0,63.0,15810.423525267224,2018-08-31
5646,6.0,63.0,15906.489211714425,2018-09-30
5647,6.0,63.0,16007.135494559658,2018-10-31
5648,6.0,63.0,16104.129848953007,2018-11-30
5649,6.0,63.0,16183.0827719133,2018-12-31
5650,6.0,63.0,16248.995989750249,2019-01-31
5651,6.0,63.0,16308.121156843989,2019-02-28
5652,6.0,63.0,16373.241108642154,2019-03-31
5653,6.0,63.0,16405.731062448733,2019-04-30
5654,6.0,63.0,16435.07560151337,2019-05-31
5655,6.0,63.0,16461.322451450313,2019-06-30
5656,6.0,63.0,16490.39234930655,2019-07-31
5657,6.0,63.0,16544.001001418776,2019-08-31
5658,6.0,63.0,16592.250959692992,2019-09-30
5659,6.0,63.0,16654.532169705784,2019-10-31
5660,6.0,63.0,16735.093329301377,2019-11-30
5661,6.0,63.0,16806.672773913822,2019-12-31
5662,6.0,63.0,16863.894741667413,2020-01-31
5663,6.0,63.0,16926.815794097936,2020-02-29
5664,6.0,63.0,16989.15680267719,2020-03-31
5665,6.0,63.0,17013.23360256564,2020-04-30
5666,6.0,63.0,17028.098869125406,2020-05-31
5667,6.0,63.0,17051.553082911847,2020-06-30
5668,6.0,63.0,17086.821704457187,2020-07-31
5669,6.0,63.0,17125.53746677147,2020-08-31
5670,6.0,63.0,17173.348405655994,2020-09-30
5671,6.0,63.0,17238.292222086995,2020-10-31
5672,6.0,63.0,17314.82171283337,2020-11-30
5673,6.0,63.0,17383.66247479865,2020-12-31
5674,6.0,63.0,17430.468205015375,2021-01-31
5675,6.0,63.0,17486.365363139736,2021-02-28
5676,6.0,63.0,17527.60013967558,2021-03-31
5677,6.0,63.0,17568.408467189096,2021-04-30
5678,6.0,63.0,17611.93311438955,2021-05-31
5679,6.0,63.0,17651.685901289984,2021-06-30
5680,6.0,63.0,17724.53232206957,2021-07-31
5681,6.0,63.0,17812.301808650005,2021-08-31
5682,6.0,63.0,17889.830899956254,2021-09-30
5683,6.0,63.0,17976.087945791412,2021-10-31
5684,6.0,63.0,18064.750948050107,2021-11-30
5685,6.0,63.0,18141.67799188135,2021-12-31
5686,6.0,63.0,18205.066408886298,2022-01-31
5687,6.0,63.0,18275.18864184937,2022-02-28
5688,6.0,63.0,18355.88911510565,2022-03-31
5689,6.0,63.0,18441.64373530958,2022-04-30
5690,6.0,63.0,18531.700246338347,2022-05-31
5691,6.0,63.0,18612.837736074252,2022-06-30
5692,6.0,63.0,18696.59449707116,2022-07-31
5693,6.0,63.0,18785.73639302653,2022-08-31
5694,6.0,63.0,18873.122376650423,2022-09-30
5695,6.0,63.0,18958.200610956657,2022-10-31
5696,6.0,63.0,19046.5672521668,2022-11-30
5697,6.0,63.0,19111.460283326516,2022-12-31
5698,6.0,63.0,19156.81610485458,2023-01-31
5699,6.0,63.0,19200.78210048564,2023-02-28
5700,6.0,63.0,19243.791179632073,2023-03-31
5701,6.0,63.0,19280.299880480736,2023-04-30
5702,6.0,63.0,19319.329052127378,2023-05-31
5703,6.0,63.0,19358.357008288735,2023-06-30
5704,6.0,63.0,19404.175466276705,2023-07-31
5705,6.0,64.0,33419.0,2010-02-28
5706,6.0,64.0,33419.0,2010-03-31
5707,6.0,64.0,33384.125,2010-04-30
5708,6.0,64.0,33349.786458333336,2010-05-31
5709,6.0,64.0,33321.25368923612,2010-06-30
5710,6.0,64.0,33316.28478551794,2010-07-31
5711,6.0,64.0,33327.7729194547,2010-08-31
5712,6.0,64.0,33361.99071447742,2010-09-30
5713,6.0,64.0,33459.241101374195,2010-10-31
5714,6.0,64.0,33617.64772215027,2010-11-30
5715,6.0,64.0,33748.66240039401,2010-12-31
5716,6.0,64.0,33828.30146704426,2011-01-31
5717,6.0,64.0,33933.49723925075,2011-02-28
5718,6.0,64.0,34103.05985428197,2011-03-31
5719,6.0,64.0,34265.68236035356,2011-04-30
5720,6.0,64.0,34430.862262005496,2011-05-31
5721,6.0,64.0,34582.45133442194,2011-06-30
5722,6.0,64.0,34750.932528821024,2011-07-31
5723,6.0,64.0,34923.39367345348,2011-08-31
5724,6.0,64.0,35095.33560372626,2011-09-30
5725,6.0,64.0,35327.821620237664,2011-10-31
5726,6.0,64.0,35610.204052727764,2011-11-30
5727,6.0,64.0,35855.07055053078,2011-12-31
5728,6.0,64.0,36038.19261092533,2012-01-31
5729,6.0,64.0,36219.60125213678,2012-02-29
5730,6.0,64.0,36392.36786663108,2012-03-31
5731,6.0,64.0,36541.227538854786,2012-04-30
5732,6.0,64.0,36696.13472473584,2012-05-31
5733,6.0,64.0,36880.504111205184,2012-06-30
5734,6.0,64.0,37086.358106571635,2012-07-31
5735,6.0,64.0,37297.21818546449,2012-08-31
5736,6.0,64.0,37522.0424277368,2012-09-30
5737,6.0,64.0,37788.49899324777,2012-10-31
5738,6.0,64.0,38082.35320186245,2012-11-30
5739,6.0,64.0,38345.92181845151,2012-12-31
5740,6.0,64.0,38539.67507601603,2013-01-31
5741,6.0,64.0,38732.5219478487,2013-02-28
5742,6.0,64.0,38916.12520002167,2013-03-31
5743,6.0,64.0,39044.95331668744,2013-04-30
5744,6.0,64.0,39162.58026182546,2013-05-31
5745,6.0,64.0,39328.972750916066,2013-06-30
5746,6.0,64.0,39490.22388629457,2013-07-31
5747,6.0,64.0,39665.83955769896,2013-08-31
5748,6.0,64.0,39846.34624279483,2013-09-30
5749,6.0,64.0,40038.83181601171,2013-10-31
5750,6.0,64.0,40264.17215701123,2013-11-30
